pin_position;weld_time;energy_input;laser_energy;stator_id;ProduktID;Pinbezeichnung;Ergebnis;Pinspitze_X;Pinspitze_Y;Abstand_Pins_horizontal;Abstand_Pins_vertikal;Breite;Laenge;Anzahl_Kreise;min_relative_Hoehe;max_Abweichung_Konzentrizitaet;left_pin_id;right_pin_id;Drahtprüfung_Ergebnis_x;Pin_ID_x;Differenz_Abisolierposition_x;Differenz_Abisolierlaenge_max_x;Differenz_Abisoliermitte_max_x;Isolations-Einzeldefektflaeche_max_x;Isolations-Gesamtdefektflaeche_x;Abisolierungs-Einzeldefektflaeche_max_x;Abisolierungs-Gesamtdefektflaeche_x;Dachbiegen_Ergebnis_x;Pin_Type_x;Dachwinkel_links_x;Dachwinkel_rechts_x;Schenkelwinkel_links_x;Schenkelwinkel_rechts_x;Winkelsumme_x;Dachlaenge_x;Schulterlaenge_links_x;Schulterlaenge_rechts_x;Pinbreite_Fuss_x;Schenkellaenge_links_x;Schenkellaenge_rechts_x;Praegung_links_x;Praegung_rechts_x;3D_Biegen_Ergebnis_x;X_x;Y_x;Verdrehung_x;Abweichung_relativ_x;Winkel_relativ_x;Verdrehung_relativ_x;schnittkraft_x;praegekraft_x;cutting_machine_x;forming_machine_x;Abisolieren_Cluster_x;Abisolieren_eval_x;Dachbiegen_Cluster_x;3D_Biegen_Cluster_x;Schneiden_Cluster_x;Drahtprüfung_Ergebnis_y;Pin_ID_y;Differenz_Abisolierposition_y;Differenz_Abisolierlaenge_max_y;Differenz_Abisoliermitte_max_y;Isolations-Einzeldefektflaeche_max_y;Isolations-Gesamtdefektflaeche_y;Abisolierungs-Einzeldefektflaeche_max_y;Abisolierungs-Gesamtdefektflaeche_y;Dachbiegen_Ergebnis_y;Pin_Type_y;Dachwinkel_links_y;Dachwinkel_rechts_y;Schenkelwinkel_links_y;Schenkelwinkel_rechts_y;Winkelsumme_y;Dachlaenge_y;Schulterlaenge_links_y;Schulterlaenge_rechts_y;Pinbreite_Fuss_y;Schenkellaenge_links_y;Schenkellaenge_rechts_y;Praegung_links_y;Praegung_rechts_y;3D_Biegen_Ergebnis_y;X_y;Y_y;Verdrehung_y;Abweichung_relativ_y;Winkel_relativ_y;Verdrehung_relativ_y;schnittkraft_y;praegekraft_y;cutting_machine_y;forming_machine_y
09S3;1687168493;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0K61P*=;09S3;IO;386,5;12;8,9;12,30;2,9;5,2;10;1,3;0;400EH959969L 019062308583;400EH959969K 019062308596;Pass;400EH959969L 019062308583;-0,526586741;-0,325163879;-0,527570405;0,067592449;0,067592449;0,239881938;0,874104063;Pass;EF1060;47,17982544;41,25736901;45,44298132;46,66559736;-0,545773132;15,69139919;28,01181123;27,1327641;58,92418049;246,3363053;246,7139145;0,894144208;0,883612789;Pass;-19,26188563;-4,480466591;17,47390394;2,714854955;-148,9131722;-0,39139588;3,7548;1,71292;50;37;3;Gut;3;4;2;Pass;400EH959969K 019062308596;-2,674566205;0,398361249;0,331615683;0;0;0,102644156;1,081360429;Pass;EF1080;46,2866335;43,05285155;45,26777133;46,00538662;-0,612642998;20,2355015;40,36221096;39,79063767;80,55914757;244,590088;244,0521367;0,886538438;0,881760738;Pass;0,494464026;2,66274593;3,738250624;7,271457125;157,134519;-0,695920129;3,7697;1,72208;50;37
14S2;1687168502;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0K61P*=;14S2;IO;446,5;20,8;8,9;12,30;3,1;5,5;10;1,4;0,1;400EH959969H 019062308553;400EH959969J 019062308541;Pass;400EH959969H 019062308553;-2,307235939;-0,264870118;-0,474813365;0,023277319;0,04170237;0,105884658;0,807156321;Pass;CD1080;44,3226172;42,01433013;46,53303836;47,80300481;-0,672990499;20,02234572;41,81080398;42,38163098;84,34827324;246,580147;247,3784404;0,87345194;0,886999266;Pass;2,107868161;2,807505412;2,565641634;6,605472514;164,3117534;-1,139996664;3,7399;1,69918;50;37;3;Gut;2;0;2;Pass;400EH959969J 019062308541;-0,445873599;-0,325163879;-0,354225844;0,027349154;0,027349154;1,0517548;1,337088589;Pass;CD1060;44,78000429;41,13669462;46,94860211;47,67566581;-0,540966827;15,50703167;28,97381537;28,97092376;61,11690416;248,9864479;248,9615023;0,873315571;0,881392884;Pass;-18,2440992;-3,310089342;17,43954067;3,228679904;30,88040495;-0,131884551;3,76225;1,71292;50;37
07S2;1687352886;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65L0AI1T*=;07S2;IO;362,3;20,5;8,9;12,30;3,3;5,6;10;1,6;0,1;420EH959969J 021062304000;420EH959969H 021062304013;Pass;420EH959969J 021062304000;52,0561212;-0,43406406;-0,256357172;0;0;0,315650382;0,690515343;Pass;CD1060;43,92949067;41,62645029;47,45821089;48,01588096;-1,030032805;15,73067287;28,60972576;28,80220336;58,87530862;250,7395309;252,0003272;0,893744869;0,934553923;Pass;-27,88266487;-10,1766391;16,46434832;13,65292904;-149,0643564;-1,810473691;3,86655;1,374;50;42;3;Gut;3;4;3;Pass;420EH959969H 021062304013;50,75569689;-0,253106056;0,28651684;0;0;0,451590801;2,951930275;Pass;CD1080;44,46421449;42,19137462;46,93331566;47,89690307;-1,48580785;20,24314836;41,76333311;42,21651106;80,22805459;249,750245;250,8712778;0,894062643;0,936893831;Pass;0,683699107;-6,406736756;0,276220243;5,793907228;-125,1071515;-0,029825038;3,874;1,374;50;42
48S2;1687352874;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65L0AI1T*=;48S2;IO;278,8;19,8;8,9;12,30;3;6,1;10;1,5;0,1;420EH959969H 021062304030;420EH959969J 021062303995;Pass;420EH959969H 021062304030;50,75569689;-0,373744726;-0,354376091;0;0;0,266250374;1,541696936;Pass;CD1080;44,45569204;42,164057;46,92545434;47,87180614;-1,417009523;20,23678701;41,75644213;42,19709401;80,42359384;249,7633257;250,9723545;0,901464888;0,716162065;Pass;1,025950753;-5,328536849;1,024764276;4,727273649;-129,2327208;0,718718994;3,8144;1,34652;50;42;3;Gut;2;1;3;Pass;420EH959969J 021062303995;52,66948788;-0,373744726;-0,324216424;0;0;0,462128551;3,960162225;Pass;CD1060;44,86377515;40,67567836;47,48598555;47,9655905;-0,99102956;15,72388761;28,79555758;28,61635374;58,9588254;250,7112024;252,0689502;0,893414333;0,932460303;Pass;-28,78794588;-9,881810792;16,67575804;14,29592111;-151,9442805;-1,599063972;3,8144;1,374;50;42
08S3;1687339082;712;3850;0EH902171E;#0EH902171E    ###*1PS VWS65L0KP13*=;08S3;IO;374,7;11,9;8,9;12,30;2,8;5,2;10;1;0,1;340EH959969K 021062310459;340EH959969L 021062310424;Pass;340EH959969K 021062310459;0,577071053;-0,232122905;-0,869620341;0;0;0;0;Pass;EF1080;46,27993164;42,78816845;45,55900131;46,19626949;-0,823370896;20,14096532;39,95150508;39,28012988;78,50213148;245,2026872;245,0803968;0,922321083;0,912621453;Pass;6,605358676;-1,620833579;-0,157398857;6,14327219;-68,33410926;-1,449323615;4,7531;1,3969;51;34;3;Gut;2;2;4;Pass;340EH959969L 021062310424;0,697454578;-0,292096722;0,892110522;0;0;0;0;Pass;EF1060;47,10227023;40,98855702;45,91863034;46,89532968;-0,904787267;15,70582759;27,657549;26,57708901;56,19278562;246,9119889;247,6594416;0,91720199;0,912642688;Pass;-19,86934154;-5,60902556;15,67819625;7,416102068;-70,68672376;-2,157206553;4,2614;1,3969;51;34
11S2;1687339087;712;3850;0EH902171E;#0EH902171E    ###*1PS VWS65L0KP13*=;11S2;IO;410,7;20,9;8,9;12,30;3,3;5,6;10;1,4;0,1;340EH959969J 021062310385;340EH959969H 021062310398;Pass;340EH959969J 021062310385;0,545880325;-0,292096722;-0,929594158;0;0;0,055720488;0,055720488;Pass;CD1060;44,63091752;40,78650394;47,30769382;47,98909442;-0,714209699;15,67053919;28,7587041;28,61357567;60,27909062;249,5093339;249,6511224;0,916622693;0,928910894;Pass;-16,52180973;-4,444340022;15,91654123;6,050327732;-45,13459204;-1,871265279;4,41785;1,39232;51;34;3;Gut;3;2;1;Pass;340EH959969H 021062310398;0,429000984;-0,232122905;-0,929594158;0;0;0;0;Pass;CD1080;44,28590853;41,57040038;46,7532677;47,876896;-0,486472608;20,00714314;41,40263592;41,87957114;84,17975462;247,3899827;248,8437587;0,903911731;0,912806605;Pass;8,131662723;-1,353242704;0,337748828;7,981125176;-60,88105532;-2,873620556;4,62645;1,3969;51;34
08S1;1687341460;703;3800;0EH902171E;#0EH902171E    ###*1PS VWS65L0M51S*=;08S1;IO;374,4;29,7;0;12,30;3,1;6,4;10;1,3;0,1;420EH959969F 021062307274;420EH959969G 021062307225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06S1;1687158083;723;3900;0EH902171E;#0EH902171E    ###*1PS VWS65J0BD1N*=;06S1;IO;350,6;29,6;0;12,20;3,4;6,3;10;1,5;0,2;300EH959969F 019062305131;300EH959969G 019062305096;Pass;300EH959969F 019062305131;-0,592739142;0,349519105;0,761516338;0;0;0;0;Pass;AB1080;45,14105038;40,23653542;47,45123995;48,12607712;-0,954902867;19,67867819;44,41127118;44,94772574;87,01948903;251,0249012;250,2114156;0,944993991;0,963089442;Pass;-2,713374582;2,739515611;0,987490248;11,33340406;150,9981833;0,355167678;4,59665;1,33278;50;30;4;Gut;2;0;4;Pass;300EH959969G 019062305096;-0,835468057;0,409837231;0,753976572;0;0;0;0;Pass;AB1060;44,36213006;40,6425121;47,48994828;48,32277327;-0,81736371;15,76624412;30,66513487;30,93908315;63,54623944;251,3270088;251,2937188;0,923887003;0,943740904;Pass;-26,21896169;-0,513609903;14,71110701;10,60283221;158,1397426;-1,393124568;4,34335;1,32362;50;30
09S1;1687158089;723;3900;0EH902171E;#0EH902171E    ###*1PS VWS65J0BD1N*=;09S1;IO;386,6;29,6;0;12,20;3,4;6,3;10;1,5;0,2;300EH959969G 019062305105;300EH959969F 019062305118;Pass;300EH959969G 019062305105;-1,225198776;0,409837231;0,738897041;0;0;0;0;Pass;AB1060;44,35221275;40,61403727;47,5011547;48,32432945;-0,79173417;15,79378255;30,66069963;30,90195962;63,66577512;251,2860698;251,4460197;0,929219706;0,932534632;Pass;-26,6558829;-0,503657851;15,08656141;11,01311116;158,9380857;-1,017670172;4,31355;1,3282;50;30;4;Gut;1;0;1;Pass;300EH959969F 019062305118;-0,107634382;0,409837231;0,769056103;0;0;0;0;Pass;AB1080;45,2118891;40,10034947;47,47818732;48,11198126;-0,902407148;19,6706416;44,44071308;44,89543888;87,21018483;250,9576887;250,2939082;0,948351598;0,978177167;Pass;-2,622318498;3,279179649;1,29127696;11,52697661;148,4318097;0,65895439;4,6935;1,33278;50;30
11S1;1687158092;723;3900;0EH902171E;#0EH902171E    ###*1PS VWS65J0BD1N*=;11S1;IO;410,7;29,6;0;12,20;3,5;6,3;10;1,5;0,1;300EH959969G 019062305103;300EH959969F 019062305116;Pass;300EH959969G 019062305103;-1,139661588;0,409837231;0,784135635;0;0;0;0;Pass;AB1060;44,42809235;40,67611656;47,45769013;48,29727756;-0,859176603;15,820779;30,65091018;30,89953718;63,3059477;251,3297101;251,3099091;0,917869392;0,95028649;Pass;-26,55856935;-0,249314324;14,93642371;11,01707018;157,5216847;-1,167807873;4,44765;1,34194;50;30;4;Gut;1;0;1;Pass;300EH959969F 019062305116;-0,348761236;0,409837231;0,769056103;0;0;0,015341661;0,015341661;Pass;AB1080;45,13138561;40,23001004;47,46273082;48,11343791;-0,937564374;19,67105255;44,40674323;44,99538714;87,09263621;250,9306458;250,4171482;0,938354458;0,967864454;Pass;-2,167301539;3,275034707;1,30463475;11,13959638;147,2246814;0,67231218;4,52215;1,33736;50;30
11S1;1687163544;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0H21I*=;11S1;IO;410,7;30;0;12,20;3,7;6,1;10;1,5;0,1;400EH959969G 019062307314;400EH959969F 019062307327;Pass;400EH959969G 019062307314;-1,509417549;0,458655009;0,361762564;0,030996839;0,030996839;0,352654783;0,485362649;Pass;AB1060;44,52484848;40,38537734;47,3655708;48,30711516;-0,58291177;15,84194411;30,78889988;30,94523321;64,51336895;252,1454257;252,6711333;0,855956956;0,88879315;Pass;-16,26051826;-2,098549909;16,03596936;1,695337003;128,1932261;-0,68315865;3,74735;1,7175;50;37;4;Gut;1;0;2;Pass;400EH959969F 019062307327;-2,21787835;0,277773727;0,354225844;0;0;0;0;Pass;AB1080;44,43451173;40,6221062;47,23025185;48,03453255;-0,321402328;19,99001565;44,53102697;45,30190476;90,72113137;251,3401952;250,5960793;0,861894665;0,886105389;Pass;4,538352652;3,915171001;2,72466776;7,103438299;143,7917816;1,440418138;3,77715;1,72208;50;37
02S1;1687168480;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0K61P*=;02S1;IO;302,5;29,4;0;12,20;3,2;6,3;10;1,4;0,1;400EH959969F 019062308517;400EH959969G 019062308482;Pass;400EH959969F 019062308517;-3,348236911;-0,264870118;-0,497423525;0;0;0,093652189;0,776397006;Pass;AB1080;44,51355332;40,7304037;47,27987399;48,14136671;-0,665197723;19,99792115;44,53423111;45,30913583;89,12020516;251,2946786;250,644191;0,887375114;0,88091535;Pass;3,810703111;3,873172169;2,618347945;7,679764673;147,2535693;1,334098323;3,74735;1,69918;50;37;3;Gut;2;0;2;Pass;400EH959969G 019062308482;-0,995348789;-0,264870118;-0,467276645;0;0;0,113196994;1,587726956;Pass;AB1060;44,4313435;40,41549886;47,32038433;48,32876774;-0,495994427;15,84536803;30,75328508;30,92374108;65,03291392;252,1070202;252,6336389;0,873488323;0,883353615;Pass;-17,02147777;-2,650154875;16,1168745;1,970511741;156,6561715;-0,602253515;3,7697;1,6946;50;37
07S1;1687168489;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0K61P*=;07S1;IO;362,6;29,8;0;12,20;3,4;6,4;10;1,5;0,1;400EH959969G 019062308489;400EH959969F 019062308502;Pass;400EH959969G 019062308489;-1,251514387;0,277773727;-0,474813365;0;0;0,096197085;0,471755936;Pass;AB1060;44,30199208;40,47663764;47,31625198;48,37559794;-0,47047965;15,86337958;30,72283098;30,97571134;65,30811319;252,1486319;252,6534559;0,874485214;0,884762536;Pass;-17,73248991;-0,652579094;16,98755156;3,751128805;132,2106052;0,268423544;3,74735;1,72208;50;37;3;Gut;1;0;2;Pass;400EH959969F 019062308502;-3,138265965;-0,325163879;-0,437129764;0;0;1,174232183;1,866410082;Pass;AB1080;44,48434152;40,74559604;47,26169094;48,13060451;-0,622233024;19,99673719;44,53959352;45,31724408;89,38067527;251,32648;250,7370504;0,873108817;0,887392261;Pass;3,622661993;4,591734828;2,755854225;8,241948984;143,7571289;1,471604603;3,7697;1,72208;50;37
11S1;1687168496;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0K61P*=;11S1;IO;410,5;29,9;0;12,20;3,4;6,3;10;1,6;0,1;400EH959969G 019062308485;400EH959969F 019062308498;Pass;400EH959969G 019062308485;-1,292828457;-0,325163879;-0,467276645;0;0;0,178074887;0,673481394;Pass;AB1060;44,57240504;40,26292481;47,38826388;48,37890699;-0,602500716;15,82552191;30,79412742;30,92300614;64,65542947;252,1358746;252,700859;0,877079204;0,887923158;Pass;-17,07621318;-2,220704715;16,21058586;2,222393964;147,0043373;-0,508542149;3,71755;1,7404;50;37;3;Gut;1;0;2;Pass;400EH959969F 019062308498;-2,20004711;-0,325163879;-0,459739925;0;0;0,088477566;0,661350721;Pass;AB1080;44,47515701;40,73737905;47,24106172;48,13986017;-0,593457944;19,98195523;44,544946;45,33049895;89,41572916;251,3584536;250,7147086;0,867622647;0,883473936;Pass;3,479070105;3,85524885;2,678810547;7,951375312;148,6549605;1,394560925;3,725;1,70834;50;37
16S1;1687168505;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0K61P*=;16S1;IO;470,5;29,4;0;12,20;3,5;6,1;10;1,4;0,2;400EH959969F 019062308503;400EH959969G 019062308491;Pass;400EH959969F 019062308503;-2,798286222;-0,204576357;-0,437129764;0;0;0,13294539;0,83207934;Pass;AB1080;44,52184336;40,63187195;47,25840189;48,11437055;-0,526487753;19,97830299;44,56776591;45,31224243;89,74575159;251,3541547;250,695652;0,889729708;0,880847913;Pass;2,80385519;3,842401085;2,708058883;8,529054173;151,0889379;1,423809261;3,73245;1,72666;50;37;3;Gut;2;0;2;Pass;400EH959969G 019062308491;-1,616579104;-0,264870118;0,361762564;0;0;0,640991549;1,757081331;Pass;AB1060;44,37515115;40,4575454;47,35314071;48,41374475;-0,599582007;15,84489419;30,77175746;30,98032477;64,78700027;252,100887;252,6123914;0,882935402;0,88328776;Pass;-16,10697169;-2,150521563;16,09706476;1,562062117;124,9438018;-0,622063255;3,7399;1,7175;50;37
17S1;1687352903;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65L0AI1T*=;17S1;IO;481,9;29,5;0;12,20;3,4;6,2;10;1,3;0,2;420EH959969G 021062303921;420EH959969F 021062303978;Pass;420EH959969G 021062303921;52,19561272;-0,43406406;-0,30913659;1,484686331;1,484686331;0;0;Pass;AB1060;43,86621486;40,96946398;47,82022658;48,61687344;-1,272778857;16,12478221;30,42161996;30,72482056;61,09972696;252,5610995;253,7960939;0,898884885;0,942347849;Pass;-27,28616328;-8,002521834;16,1112647;11,98849783;-153,6922933;-3,026995758;3,8591;1,39232;50;42;3;Gut;1;4;3;Pass;420EH959969F 021062303978;50,24440573;-0,43406406;-0,294056756;0;0;0,049796034;0,084646371;Pass;AB1080;44,38342364;40,56342913;47,45972548;47,98337939;-0,389957637;19,84420917;44,12452393;44,73938149;89,24002527;250,3501132;251,9786312;0,913040212;0,935570955;Pass;1,642351087;-3,868757212;0,857288677;5,636053929;-129,3754225;0,815950448;3,79205;1,38774;50;42
02S1;1687339070;712;3850;0EH902171E;#0EH902171E    ###*1PS VWS65L0KP13*=;02S1;IO;302,8;29,2;0;12,20;3;6,2;10;1,1;0,1;340EH959969F 021062310369;340EH959969G 021062310299;Pass;340EH959969F 021062310369;-0,091600019;-0,292096722;-0,914600703;0;0;0;0;Pass;AB1080;44,51173016;40,31378315;47,64069335;48,27175525;-0,737961904;19,74815237;43,94257471;44,6605269;87,364348;251,1279621;250,610828;0,916315092;0,920956885;Pass;8,326328861;-1,2469501;0,370527696;5,213137395;-85,61010194;-0,651015202;4,44765;1,40148;51;34;3;Gut;2;2;1;Pass;340EH959969G 021062310299;0,605643573;-0,292096722;-0,914600703;0;0;1,712500217;2,009932219;Pass;AB1060;44,50019183;40,06343287;47,80552038;48,72683714;-1,095982224;15,94769578;30,40602481;30,45726238;61,60512229;251,9939545;252,4655081;0,90396465;0,91576977;Pass;-15,06142579;-2,935218157;17,81087144;6,016516959;-33,92819746;0,965164947;4,0081;1,374;51;34
06S1;1687339077;712;3850;0EH902171E;#0EH902171E    ###*1PS VWS65L0KP13*=;06S1;IO;350,7;29,7;0;12,20;3,4;5,9;10;1,2;0,1;340EH959969F 021062310365;340EH959969G 021062310295;Pass;340EH959969F 021062310365;-0,008470633;-0,292096722;-0,922097431;0;0;0;0;Pass;AB1080;45,36291123;39,52350595;47,63099901;48,24949209;-0,766908286;19,76114614;44,16680838;44,48393518;87,22143102;251,1459163;250,5292542;0,921941111;0,909767836;Pass;6,997709976;-0,241806432;0,884474841;4,294515802;-102,5011636;-0,137068058;4,32845;1,40148;51;34;3;Gut;2;1;1;Pass;340EH959969G 021062310295;0,107584881;-0,292096722;-0,899607249;0;0;0,429102382;1,733036904;Pass;AB1060;44,46443537;40,07575596;47,79993545;48,71005714;-1,050183926;15,95011116;30,41751244;30,45502534;61,85842348;251,9736696;252,5233879;0,904580164;0,918220806;Pass;-16,03378225;-2,129665036;17,60693401;4,761752535;-32,41585437;0,761227516;4,023;1,374;51;34
08S1;1687339081;712;3850;0EH902171E;#0EH902171E    ###*1PS VWS65L0KP13*=;08S1;IO;374,7;29,8;0;12,20;2,6;6,2;10;1;0,1;340EH959969F 021062310328;340EH959969G 021062310293;Pass;340EH959969F 021062310328;0,259748007;-0,292096722;-0,877117068;0,102529794;0,102529794;0,645087556;3,719257188;Pass;AB1080;44,52652806;40,36127791;47,61533077;48,22787168;-0,731008422;19,73858293;43,96831978;44,67191513;87,47356164;251,212862;250,3097771;0,905660428;0,925054258;Pass;8,21090704;-0,457748138;0,039589506;4,417754332;-86,31922565;-0,981953393;4,03045;1,39232;51;34;0;Medium;2;2;3;Pass;340EH959969G 021062310293;0,176731789;-0,352070538;-0,84713016;0;0;0,268035348;0,509098156;Pass;AB1060;44,44661896;40,1430115;47,7721792;48,67967265;-1,041482313;15,95682232;30,3910395;30,46874728;61,77186561;252,0148089;252,559067;0,907317126;0,917124919;Pass;-15,78722221;-1,717363509;17,74133271;4,773094598;-26,64147698;0,895626219;4,03045;1,37858;51;34
26S2;1687339485;712;3850;0EH902171E;#0EH902171E    ###*1PS VWS65L0KP13*=;26S2;IO;20,3;23,2;0;12,20;3,6;5,7;10;1,7;0,2;340EH959969H 021062310418;340EH959969J 021062310381;Pass;340EH959969H 021062310418;0,536248645;-0,232122905;-0,914600703;0;0;0,103332142;0,103332142;Pass;CD1080;44,3049473;41,60062453;46,72788895;47,8773078;-0,510768584;19,99103756;41,40129157;41,89176391;83,92060695;247,2421271;248,9756713;0,915835563;0,911462118;Pass;8,089445487;-1,62669263;0,131012582;8,201231268;-62,0684438;-3,080356803;4,26885;1,38774;51;34;3;Gut;2;2;1;Pass;340EH959969J 021062310381;0,496160414;-0,352070538;-0,892110522;0;0;0;0;Pass;CD1060;44,62712683;40,85795148;47,25314897;47,90653034;-0,644757617;15,69336554;28,71753804;28,60662444;60,46271807;249,541944;249,483747;0,917642853;0,913585227;Pass;-17,04197467;-5,104075266;16,02622795;6,207272129;-52,85687805;-1,761578557;4,6041;1,38316;51;34
08S1;1687740038;713;3850;0EH902171E;#0EH902171E    ###*1PS VWS65P1L31U*=;08S1;IO;374,5;29,8;0;12,20;3,1;6,3;10;1,7;0,2;370EH959969F 025062330989;370EH959969G 025062330954;Pass;370EH959969F 025062330989;-0,01534418;0,51894877;-0,399446164;0;0;0,062027609;0,062027609;Pass;AB1080;45,43146072;39,95088139;47,5220651;48,18627803;-1,09068524;20,01396639;44,78056651;44,95891438;87,35235467;249,7862372;251,126527;0,882911077;0,894107054;Pass;10,4830102;0,735183314;0,893475176;1,038262735;78,15794282;-0,390774446;3,85165;1,57094;51;37;3;Gut;2;3;3;Pass;370EH959969G 025062330954;-0,375320987;0,338067488;-0,384372724;0,007889179;0,011791354;0;0;Pass;AB1060;44,73294374;40,11419427;47,67734914;48,63387645;-1,1583636;16,11364517;30,90992977;30,82606061;62,8290997;251,2652948;253,513902;0,890265583;0,898061733;Pass;-19,59354791;-1,667189895;17,13219979;4,722980545;158,071727;0,413071776;3,80695;1,53888;51;37
26S3;1687352932;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65L0AI1T*=;26S3;IO;20;15,7;8;12,20;3,7;5,2;10;1,6;0,2;420EH959969K 021062304090;420EH959969L 121062304040;Pass;420EH959969K 021062304090;51,46255749;-0,43406406;-0,294056756;0;0;0;0;Pass;EF1080;46,45699463;43,2094204;45,63149531;46,129842;-1,427752357;20,43810916;40,25185787;39,62387431;76,41520954;246,5674203;249,0353924;0,893835031;0,939130243;Pass;-0,550799178;-6,187946828;1,210232577;6,610122351;-129,6221305;0,015013494;3,83675;1,38316;50;42;3;Gut;2;1;3;Pass;420EH959969L 121062304040;52,51928589;-0,373744726;-0,316676507;0;0;0,269900706;1,129261108;Pass;EF1061;46,50460496;41,81576027;45,84437082;46,85033423;-1,015070281;15,8919077;27,59969681;26,95767084;55,93124207;260,1992634;249,7193576;0,901688473;0,930300748;Pass;-29,73462276;-8,633198192;16,14701165;12,14012849;-157,1846915;-0,235290897;3,8144;1,374;50;42
17S3;1687052870;710;3840;0EH902171E;#0EH902171E    ###*1PS VWS65I01K1J*=;17S3;IO;482,6;11,6;8,6;12,20;3,4;4,9;10;1,3;0,1;400EH959969L 218062300517;400EH959969K 018062300553;Pass;400EH959969L 218062300517;-0,369607173;-0,325163879;-0,482350085;0;0;0,326289655;0,581712428;Pass;EF1062;47,17453253;41,48525477;45,43491425;46,63343831;-0,728139861;15,68727326;27,98993278;27,16316525;57,99739258;261,1110007;246,7757626;0,858183234;0,886957742;Pass;-20,51098647;-2,867002585;18,21740593;3,962259009;167,6144608;1,260160253;3,79205;1,70834;50;37;3;Gut;3;0;2;Pass;400EH959969K 018062300553;-1,603636415;-0,204576357;-0,459739925;0;0;0,109888628;0,524621918;Pass;EF1080;46,26724137;43,00960789;45,27350626;45,99815894;-0,548514469;20,21183335;40,34860628;39,77754497;80,89534912;244,6451619;244,1060362;0,856627406;0,883593915;Pass;0,304578827;3,070202636;5,273440586;7,610726564;154,8629757;0,839269833;3,8442;1,72666;50;37
44S3;1687052681;710;3840;0EH902171E;#0EH902171E    ###*1PS VWS65I01K1J*=;44S3;IO;232,2;11,2;8,6;12,20;3,1;4,8;10;1,4;0,1;400EH959969K 018062300538;400EH959969L 018062300526;Pass;400EH959969K 018062300538;-2,76135371;-0,325163879;-0,467276645;0;0;1,848510977;2,854898757;Pass;EF1080;46,83401349;42,3270696;45,16452236;45,94181895;-0,267424414;20,20623191;40,49644768;39,60121732;81,86974612;244,6235777;244,0658656;0,852781129;0,882926039;Pass;0,424054914;2,62869376;5,317211409;7,323337392;157,5940515;0,883040657;3,83675;1,70376;50;37;0;Medium;2;0;2;Pass;400EH959969L 018062300526;-0,714430517;0,157186206;-0,444666485;0,057921843;0,057921843;0,155052057;0,837118235;Pass;EF1060;47,16512367;41,4310725;45,37081612;46,58030582;-0,547318109;15,69726174;27,96310439;27,15265188;58,72742724;246,3383797;246,7351887;0,857082869;0,883803564;Pass;-18,86474281;-4,996210104;17,85011738;2,719077551;-135,1534453;-0,015182439;3,79205;1,70834;50;37
